Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Traurig	Ich fühle mich traurig, weil ich daran denke, wie viele Jahre vergingen, seit ich jung war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr so jung bin wie ich war. Ich bin traurig, dass ich nicht mehr so jung bin wie ich war, und ich bin traurig, dass ich nicht mehr	traurig		asiatische person		traurig	sadness
Verärgert	Ich fühlte mich verärgert, als ich zu Studentenzeiten einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich war sehr enttäuscht von der Situation und wollte die Situation schnellstmöglich lösen.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich zu Studentenzeiten einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich war sehr enttäuscht von der Situation und wollte die Situation schnellstmöglich lösen.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich zu Studentenzeiten einen tagelang nicht gespülten Topf mit Essensresten entdeckte, in dem schon Maden herumkrochen. Ich war sehr enttäuscht von der Situation und wollte die Situation schnellstmöglich lösen.	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad die Hose runtergerutscht ist. Ich war sehr enttäuscht und enttäuscht, dass ich meine Hose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad die Hose runtergerutscht ist. Ich war sehr enttäuscht und enttäuscht, dass ich meine Hose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir im Schwimmbad die Hose runtergerutscht ist. Ich war sehr enttäuscht und enttäuscht, dass ich meine Hose verloren habe. Ich hatte keine Ahnung, was ich tun sollte, und ich war sehr traurig, dass ich meine Hose verloren habe. Ich hoffe, dass ich bald wieder meine Hose tragen kann.	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich die Toilette putzen musste. Ich war sehr frustriert, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich fühlte mich sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend,	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich die Toilette putzen musste. Ich war sehr frustriert, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich fühlte mich sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend,	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich die Toilette putzen musste. Ich war sehr frustriert, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich fühlte mich sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend, weil ich die Toilette nicht sauber halten konnte. Ich war auch sehr wütend,	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich einen Apfel aß, der von einem Wurm zerfressen wurde und man das von außen so überhaupt nicht gesehen hat. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich einen Apfel aß, der von einem Wurm zerfressen wurde und man das von außen so überhaupt nicht gesehen hat. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich einen Apfel aß, der von einem Wurm zerfressen wurde und man das von außen so überhaupt nicht gesehen hat. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst, dass der Wurm den Apfel zerfressen würde. Ich hatte Angst, dass der Wurm den Apfel zerfressen würde, und ich hatte Angst	verärgert		asiatische person		verärgert	sadness
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn ich einen Rückwärtssalto vom 3m Brett wagen würde.	freude		asiatische person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	disgust
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	fear
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	sadness
Traurigkeit	Ich würde Trauer empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	traurigkeit		asiatische person		traurigkeit	trust
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	anger
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	fear
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	sadness
Traurig	Ich würde traurig sein, wenn unsere Firma nicht weitergeführt wird.	traurig		asiatische person		traurig	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich würde verärgert sein, wenn ich jemanden nicht helfen konnte. Ich fühlte mich enttäuscht und enttäuscht, weil ich nicht helfen konnte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich würde verärgert sein, wenn ich jemanden nicht helfen konnte. Ich fühlte mich enttäuscht und enttäuscht, weil ich nicht helfen konnte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich würde verärgert sein, wenn ich jemanden nicht helfen konnte. Ich fühlte mich enttäuscht und enttäuscht, weil ich nicht helfen konnte.	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als mir niemand zuhörte, während ich sprach. Ich fühlte mich enttäuscht und enttäuscht, weil ich nicht gehört wurde.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mir niemand zuhörte, während ich sprach. Ich fühlte mich enttäuscht und enttäuscht, weil ich nicht gehört wurde.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir niemand zuhörte, während ich sprach. Ich fühlte mich enttäuscht und enttäuscht, weil ich nicht gehört wurde.	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als mein langjähriger Freund mich ohne weitere Erklärung finanziell abgezockt hat. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Ang	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als mein langjähriger Freund mich ohne weitere Erklärung finanziell abgezockt hat. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Ang	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mein langjähriger Freund mich ohne weitere Erklärung finanziell abgezockt hat. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Angst, dass er mich verletzen würde, und ich hatte Angst, dass er mich verletzen würde. Ich hatte Ang	verärgert		asiatische person		verärgert	sadness
Verärgert	Ich fühlte mich verärgert, als ich mit meiner Hand ausversehen in Kot gefallen bin. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich wollte nicht, dass es passiert. Ich fühlte mich auch schuldig, dass ich meine Hand benutzt habe, um etwas zu tun, das ich nicht wollte. Ich hoffe, dass ich besser vorbereitet bin und dass ich keine weitere Verletzung erleide.	verärgert		asiatische person		verärgert	anger
