Emotion	Erklärung	emotion	explanation	target_group	event	German	AffectCategory
Verärgert	Ich fühlte mich verärgert, als mir niemand zuhörte, während ich sprach. Ich fühlte mich enttäuscht und frustriert, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als mir niemand zuhörte, während ich sprach. Ich fühlte mich enttäuscht und frustriert, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört wurde. Ich fühlte mich auch enttäuscht, weil ich nicht gehört	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich mit meiner Hand in Kot gefallen bin. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich mit meiner Hand in Kot gefallen bin. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich mit meiner Hand in Kot gefallen bin. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte. Ich hatte Angst, dass ich meine Hand verletzen könnte, und ich hatte Angst, dass ich meine Hand verletzen könnte.	verärgert		asiatische person		verärgert	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verlegenheit		asiatische person		verlegenheit	fear
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verlegenheit		asiatische person		verlegenheit	sadness
Verlegenheit	Ich würde Verlegenheit empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verlegenheit		asiatische person		verlegenheit	surprise
Verärgert	Ich fühle mich verärgert, weil ich morgens ungeduscht zum Bäcker gegangen bin und dann merkte, dass ich doch ganz heftig rieche. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühle mich verärgert, weil ich morgens ungeduscht zum Bäcker gegangen bin und dann merkte, dass ich doch ganz heftig rieche. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühle mich verärgert, weil ich morgens ungeduscht zum Bäcker gegangen bin und dann merkte, dass ich doch ganz heftig rieche. Ich fühle mich verärgert, weil ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	verärgert		asiatische person		verärgert	sadness
Freude	Ich würde Freude empfinden, wenn mein Pferd das Feld von hinten aufrollte und den Derbypokal gewann.	freude		asiatische person		freude	anticipation
Freude	Ich würde Freude empfinden, wenn mein Pferd das Feld von hinten aufrollte und den Derbypokal gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Pferd das Feld von hinten aufrollte und den Derbypokal gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Pferd das Feld von hinten aufrollte und den Derbypokal gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Pferd das Feld von hinten aufrollte und den Derbypokal gewann.	freude		asiatische person		freude	joy
Freude	Ich würde Freude empfinden, wenn mein Pferd das Feld von hinten aufrollte und den Derbypokal gewann.	freude		asiatische person		freude	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Verärgert	Ich fühlte mich verärgert, als ich beim Einkaufen ein Schnäppchen gemacht habe, das sich die Kassiererin vertippt hatte. Ich hatte erwartet, dass sie mir einen Rabatt geben würde, aber sie hat es nicht getan. Ich war enttäuscht und frustriert, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde diese Emotion empfinden, weil ich enttäuscht und frustriert war, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde auch enttäuscht sein, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde diese Emotion empfinden, weil ich enttäuscht und frustriert war, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde auch enttäuscht sein, weil ich	verärgert		asiatische person		verärgert	anger
Verärgert	Ich fühlte mich verärgert, als ich beim Einkaufen ein Schnäppchen gemacht habe, das sich die Kassiererin vertippt hatte. Ich hatte erwartet, dass sie mir einen Rabatt geben würde, aber sie hat es nicht getan. Ich war enttäuscht und frustriert, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde diese Emotion empfinden, weil ich enttäuscht und frustriert war, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde auch enttäuscht sein, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde diese Emotion empfinden, weil ich enttäuscht und frustriert war, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde auch enttäuscht sein, weil ich	verärgert		asiatische person		verärgert	disgust
Verärgert	Ich fühlte mich verärgert, als ich beim Einkaufen ein Schnäppchen gemacht habe, das sich die Kassiererin vertippt hatte. Ich hatte erwartet, dass sie mir einen Rabatt geben würde, aber sie hat es nicht getan. Ich war enttäuscht und frustriert, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde diese Emotion empfinden, weil ich enttäuscht und frustriert war, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde auch enttäuscht sein, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde diese Emotion empfinden, weil ich enttäuscht und frustriert war, weil ich dachte, dass ich einen Schnäppchen gemacht habe, der mir nicht gefallen würde. Ich würde auch enttäuscht sein, weil ich	verärgert		asiatische person		verärgert	sadness
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	anger
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	anticipation
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	anticipation
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	fear
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	fear
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	sadness
		angst	Ich würde Angst empfinden, wenn mir eine eklige schwarze Spinne über die Hand kroch.	asiatische person		angst	surprise
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
Wut	Ich würde Wut empfinden, wenn ich einen ernsthaften Streit mit einer mir nahestehenden Person hätte.	wut		asiatische person		wut	anger
		traurig	Ich würde traurig sein, wenn ich Abschied von meiner Freundin nehmen mußte.	asiatische person		traurig	anger
		traurig	Ich würde traurig sein, wenn ich Abschied von meiner Freundin nehmen mußte.	asiatische person		traurig	fear
		traurig	Ich würde traurig sein, wenn ich Abschied von meiner Freundin nehmen mußte.	asiatische person		traurig	sadness
		traurig	Ich würde traurig sein, wenn ich Abschied von meiner Freundin nehmen mußte.	asiatische person		traurig	sadness
		traurig	Ich würde traurig sein, wenn ich Abschied von meiner Freundin nehmen mußte.	asiatische person		traurig	sadness
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	anger
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	anticipation
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	fear
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	sadness
Angst	Ich würde Angst empfinden, wenn eine große Spinne über meinen Schreibtisch gerannt ist.	angst		asiatische person		angst	surprise
Enttäuschung	Ich fühlte mich enttäuscht, als ich zu spät von zu Hause losging und den Zug verpasste. Ich war sehr enttäuscht, dass ich den Zug verpasst habe und hatte keine Zeit, um mich zu entspannen und mich zu erholen. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte keine Zeit, um mich zu erholen und mich zu erholen. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich	enttäuschung		asiatische person		enttäuschung	disgust
Enttäuschung	Ich fühlte mich enttäuscht, als ich zu spät von zu Hause losging und den Zug verpasste. Ich war sehr enttäuscht, dass ich den Zug verpasst habe und hatte keine Zeit, um mich zu entspannen und mich zu erholen. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte keine Zeit, um mich zu erholen und mich zu erholen. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich hatte auch sehr viel Stress und war sehr nervös. Ich	enttäuschung		asiatische person		enttäuschung	sadness
Freude	Ich bin froh, dass ich meine Steuererstattung erhalten habe. Es ist eine großartige Gelegenheit, etwas zu tun, das ich lange gesucht habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin auch dankbar für die Unterstützung und die Anleitung, die ich von meinen Steuerberatern erhalten habe. Ich bin sehr dankbar für die Unterstützung und die Anleitung, die ich	freude		asiatische person		freude	anticipation
